,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
1293,"RT @_NayanatharaJ: <U+0D9A><U+0DDC><U+0DC0><U+0DD2><U+0DA9><U+0DCA>19 <U+0DC0><U+0DC3><U+0D82><U+0D9C><U+0DAD> <U+0DC3><U+0DB8><U+0DBA><U+0DDA> <U+0D94><U+0DB6> <U+0DAD><U+0DD4><U+0DC5> <U+0D85><U+0DA9><U+0DAB><U+0DCA><U+0DA9> <U+0DB8><U+0DCF><U+0DB1><U+0DC3><U+0DD2><U+0D9A> <U+0DC3><U+0DD4><U+0DC0><U+0DAD><U+0DCF><U+0DC0> <U+0DBB><U+0DB3><U+0DC0><U+0DCF> <U+0D9C><U+0DB1><U+0DCA><U+0DB1><U+0DDA> <U+0D9A><U+0DD9><U+0DC3><U+0DDA><U+0DAF>?
(<U+0DAD><U+0DD9><U+0DAF><U+0DD2><U+0DB1> <U+0DB8><U+0DCF><U+0DBB><U+0DCA><U+0D9C><U+0D9C><U+0DAD> <U+0DC0><U+0DD0><U+0DA9><U+0DC3><U+0DA7><U+0DC4><U+0DB1>)

<U+0DBD><U+0DD2><U+0DBA><U+0DCF><U+0DB4><U+0DAF><U+0DD2><U+0D82><U+0DA0><U+0DD2> <U+0DC0><U+0DD3><U+0DB8> <U+0DC3><U+0DB3><U+0DC4><U+0DCF> : https://�","RT NayanatharaJ UDAUDDCUDCUDDUDAUDCA UDCUDCUDUDCUDAD UDCUDBUDBAUDDA UDUDB UDADUDDUDC UDUDAUDABUDCAUDA UDBUDCFUDBUDCUDDUDA UDCUDDUDCUDADUDCFUDC UDBBUDBUDCUDCF UDCUDBUDCAUDBUDDA UDAUDDUDCUDDAUDAF
UDADUDDUDAFUDDUDB UDBUDCFUDBBUDCAUDCUDCUDAD UDCUDDUDAUDCUDAUDCUDB

UDBDUDDUDBAUDCFUDBUDAFUDDUDUDAUDD UDCUDDUDB UDCUDBUDCUDCF  https�","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'https', '']","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'https', '']","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'http', '']","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'http', '']"
1294,RT @isusocialwork: So great to see our field partner @ChildrenHomeAid at #festivalisu ! #illinoisstateu #socialwork https://t.co/QJo72Dp444,RT isusocialwork So great to see our field partner ChildrenHomeAid at festivalisu  illinoisstateu socialwork httpstcoQJoDp,"['rt', 'isusocialwork', 'so', 'great', 'to', 'see', 'our', 'field', 'partner', 'childrenhomeaid', 'at', 'festivalisu', 'illinoisstateu', 'socialwork', 'httpstcoqjodp']","['rt', 'isusocialwork', 'great', 'see', 'field', 'partner', 'childrenhomeaid', 'festivalisu', 'illinoisstateu', 'socialwork', 'httpstcoqjodp']","['rt', 'isusocialwork', 'great', 'see', 'field', 'partner', 'childrenhomeaid', 'festivalisu', 'illinoisstateu', 'socialwork', 'httpstcoqjodp']","['rt', 'isusocialwork', 'great', 'see', 'field', 'partner', 'childrenhomeaid', 'festivalisu', 'illinoisstateu', 'socialwork', 'httpstcoqjodp']"
1295,#opportunities for Qualified #socialworkers in #cumbria paying �39 per hour. Condensed weeks and flexible work arra� https://t.co/deJy6WDDUN,opportunities for Qualified socialworkers in cumbria paying � per hour Condensed weeks and flexible work arra� httpstcodeJyWDDUN,"['opportunities', 'for', 'qualified', 'socialworkers', 'in', 'cumbria', 'paying', 'per', 'hour', 'condensed', 'weeks', 'and', 'flexible', 'work', 'arra', 'httpstcodejywddun']","['opportunities', 'qualified', 'socialworkers', 'cumbria', 'paying', 'per', 'hour', 'condensed', 'weeks', 'flexible', 'work', 'arra', 'httpstcodejywddun']","['opportun', 'qualifi', 'socialwork', 'cumbria', 'pay', 'per', 'hour', 'condens', 'week', 'flexibl', 'work', 'arra', 'httpstcodejywddun']","['opportunity', 'qualified', 'socialworkers', 'cumbria', 'paying', 'per', 'hour', 'condensed', 'week', 'flexible', 'work', 'arra', 'httpstcodejywddun']"
1296,RT @mel_villodas: Needing to catch up on CE hours for my social work license this month. Are folks aware of CE courses that are available f�,RT melvillodas Needing to catch up on CE hours for my social work license this month Are folks aware of CE courses that are available f�,"['rt', 'melvillodas', 'needing', 'to', 'catch', 'up', 'on', 'ce', 'hours', 'for', 'my', 'social', 'work', 'license', 'this', 'month', 'are', 'folks', 'aware', 'of', 'ce', 'courses', 'that', 'are', 'available', 'f', '']","['rt', 'melvillodas', 'needing', 'catch', 'ce', 'hours', 'social', 'work', 'license', 'month', 'folks', 'aware', 'ce', 'courses', 'available', 'f', '']","['rt', 'melvilloda', 'need', 'catch', 'ce', 'hour', 'social', 'work', 'licens', 'month', 'folk', 'awar', 'ce', 'cours', 'avail', 'f', '']","['rt', 'melvillodas', 'needing', 'catch', 'ce', 'hour', 'social', 'work', 'license', 'month', 'folk', 'aware', 'ce', 'course', 'available', 'f', '']"
1297,"� We, as humans, have actually developed a sense of social responsibility. We have gone beyond our basic instincts.� https://t.co/LgS3PJYtch",� We as humans have actually developed a sense of social responsibility We have gone beyond our basic instincts� httpstcoLgSPJYtch,"['', 'we', 'as', 'humans', 'have', 'actually', 'developed', 'a', 'sense', 'of', 'social', 'responsibility', 'we', 'have', 'gone', 'beyond', 'our', 'basic', 'instincts', 'httpstcolgspjytch']","['', 'humans', 'actually', 'developed', 'sense', 'social', 'responsibility', 'gone', 'beyond', 'basic', 'instincts', 'httpstcolgspjytch']","['', 'human', 'actual', 'develop', 'sens', 'social', 'respons', 'gone', 'beyond', 'basic', 'instinct', 'httpstcolgspjytch']","['', 'human', 'actually', 'developed', 'sense', 'social', 'responsibility', 'gone', 'beyond', 'basic', 'instinct', 'httpstcolgspjytch']"
1298,"Explore our Children &amp; School #SocialWork collection. https://t.co/g6ROf57qlO

Read book chapters and high-impact a� https://t.co/Vb49wE4cgI","Explore our Children amp School SocialWork collection httpstcogROfqlO

Read book chapters and highimpact a� httpstcoVbwEcgI","['explore', 'our', 'children', 'amp', 'school', 'socialwork', 'collection', 'httpstcogrofqlo', 'read', 'book', 'chapters', 'and', 'highimpact', 'a', 'httpstcovbwecgi']","['explore', 'children', 'amp', 'school', 'socialwork', 'collection', 'httpstcogrofqlo', 'read', 'book', 'chapters', 'highimpact', 'httpstcovbwecgi']","['explor', 'children', 'amp', 'school', 'socialwork', 'collect', 'httpstcogrofqlo', 'read', 'book', 'chapter', 'highimpact', 'httpstcovbwecgi']","['explore', 'child', 'amp', 'school', 'socialwork', 'collection', 'httpstcogrofqlo', 'read', 'book', 'chapter', 'highimpact', 'httpstcovbwecgi']"
1299,"First day of school at U of C. 3rd year social work

#mysticalmetis #studentbusiness #yycindigenousstore� https://t.co/c9Wan4ENK3","First day of school at U of C rd year social work

mysticalmetis studentbusiness yycindigenousstore� httpstcocWanENK","['first', 'day', 'of', 'school', 'at', 'u', 'of', 'c', 'rd', 'year', 'social', 'work', 'mysticalmetis', 'studentbusiness', 'yycindigenousstore', 'httpstcocwanenk']","['first', 'day', 'school', 'u', 'c', 'rd', 'year', 'social', 'work', 'mysticalmetis', 'studentbusiness', 'yycindigenousstore', 'httpstcocwanenk']","['first', 'day', 'school', 'u', 'c', 'rd', 'year', 'social', 'work', 'mysticalmeti', 'studentbusi', 'yycindigenousstor', 'httpstcocwanenk']","['first', 'day', 'school', 'u', 'c', 'rd', 'year', 'social', 'work', 'mysticalmetis', 'studentbusiness', 'yycindigenousstore', 'httpstcocwanenk']"
1300,RT @WiltsPartners: Adoption West currently has a vacancy for a part time Recruitment and Assessment #socialworker based in the #Gloucester�,RT WiltsPartners Adoption West currently has a vacancy for a part time Recruitment and Assessment socialworker based in the Gloucester�,"['rt', 'wiltspartners', 'adoption', 'west', 'currently', 'has', 'a', 'vacancy', 'for', 'a', 'part', 'time', 'recruitment', 'and', 'assessment', 'socialworker', 'based', 'in', 'the', 'gloucester', '']","['rt', 'wiltspartners', 'adoption', 'west', 'currently', 'vacancy', 'part', 'time', 'recruitment', 'assessment', 'socialworker', 'based', 'gloucester', '']","['rt', 'wiltspartn', 'adopt', 'west', 'current', 'vacanc', 'part', 'time', 'recruit', 'assess', 'socialwork', 'base', 'gloucest', '']","['rt', 'wiltspartners', 'adoption', 'west', 'currently', 'vacancy', 'part', 'time', 'recruitment', 'assessment', 'socialworker', 'based', 'gloucester', '']"
1301,Needing to catch up on CE hours for my social work license this month. Are folks aware of CE courses that are avail� https://t.co/3Mob6WJ7kf,Needing to catch up on CE hours for my social work license this month Are folks aware of CE courses that are avail� httpstcoMobWJkf,"['needing', 'to', 'catch', 'up', 'on', 'ce', 'hours', 'for', 'my', 'social', 'work', 'license', 'this', 'month', 'are', 'folks', 'aware', 'of', 'ce', 'courses', 'that', 'are', 'avail', 'httpstcomobwjkf']","['needing', 'catch', 'ce', 'hours', 'social', 'work', 'license', 'month', 'folks', 'aware', 'ce', 'courses', 'avail', 'httpstcomobwjkf']","['need', 'catch', 'ce', 'hour', 'social', 'work', 'licens', 'month', 'folk', 'awar', 'ce', 'cours', 'avail', 'httpstcomobwjkf']","['needing', 'catch', 'ce', 'hour', 'social', 'work', 'license', 'month', 'folk', 'aware', 'ce', 'course', 'avail', 'httpstcomobwjkf']"
1302,"RT @_NayanatharaJ: <U+0D9A><U+0DDC><U+0DC0><U+0DD2><U+0DA9><U+0DCA>19 <U+0DC0><U+0DC3><U+0D82><U+0D9C><U+0DAD> <U+0DC3><U+0DB8><U+0DBA><U+0DDA> <U+0D94><U+0DB6> <U+0DAD><U+0DD4><U+0DC5> <U+0D85><U+0DA9><U+0DAB><U+0DCA><U+0DA9> <U+0DB8><U+0DCF><U+0DB1><U+0DC3><U+0DD2><U+0D9A> <U+0DC3><U+0DD4><U+0DC0><U+0DAD><U+0DCF><U+0DC0> <U+0DBB><U+0DB3><U+0DC0><U+0DCF> <U+0D9C><U+0DB1><U+0DCA><U+0DB1><U+0DDA> <U+0D9A><U+0DD9><U+0DC3><U+0DDA><U+0DAF>?
(<U+0DAD><U+0DD9><U+0DAF><U+0DD2><U+0DB1> <U+0DB8><U+0DCF><U+0DBB><U+0DCA><U+0D9C><U+0D9C><U+0DAD> <U+0DC0><U+0DD0><U+0DA9><U+0DC3><U+0DA7><U+0DC4><U+0DB1>)

<U+0DBD><U+0DD2><U+0DBA><U+0DCF><U+0DB4><U+0DAF><U+0DD2><U+0D82><U+0DA0><U+0DD2> <U+0DC0><U+0DD3><U+0DB8> <U+0DC3><U+0DB3><U+0DC4><U+0DCF> : https://�","RT NayanatharaJ UDAUDDCUDCUDDUDAUDCA UDCUDCUDUDCUDAD UDCUDBUDBAUDDA UDUDB UDADUDDUDC UDUDAUDABUDCAUDA UDBUDCFUDBUDCUDDUDA UDCUDDUDCUDADUDCFUDC UDBBUDBUDCUDCF UDCUDBUDCAUDBUDDA UDAUDDUDCUDDAUDAF
UDADUDDUDAFUDDUDB UDBUDCFUDBBUDCAUDCUDCUDAD UDCUDDUDAUDCUDAUDCUDB

UDBDUDDUDBAUDCFUDBUDAFUDDUDUDAUDD UDCUDDUDB UDCUDBUDCUDCF  https�","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'https', '']","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'https', '']","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'http', '']","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'http', '']"
1303,RT @FinancialMSW: 1 Free CE webinar: Social Workers and #Money: We Need to Talk About It - tomorrow September 9th @ 2PM  #webinar https://t�,RT FinancialMSW  Free CE webinar Social Workers and Money We Need to Talk About It  tomorrow September th  PM  webinar httpst�,"['rt', 'financialmsw', 'free', 'ce', 'webinar', 'social', 'workers', 'and', 'money', 'we', 'need', 'to', 'talk', 'about', 'it', 'tomorrow', 'september', 'th', 'pm', 'webinar', 'httpst', '']","['rt', 'financialmsw', 'free', 'ce', 'webinar', 'social', 'workers', 'money', 'need', 'talk', 'tomorrow', 'september', 'th', 'pm', 'webinar', 'httpst', '']","['rt', 'financialmsw', 'free', 'ce', 'webinar', 'social', 'worker', 'money', 'need', 'talk', 'tomorrow', 'septemb', 'th', 'pm', 'webinar', 'httpst', '']","['rt', 'financialmsw', 'free', 'ce', 'webinar', 'social', 'worker', 'money', 'need', 'talk', 'tomorrow', 'september', 'th', 'pm', 'webinar', 'httpst', '']"
1304,1 Free CE webinar: Social Workers and #Money: We Need to Talk About It - tomorrow September 9th @ 2PM  #webinar� https://t.co/gs60rCzYUH, Free CE webinar Social Workers and Money We Need to Talk About It  tomorrow September th  PM  webinar� httpstcogsrCzYUH,"['', 'free', 'ce', 'webinar', 'social', 'workers', 'and', 'money', 'we', 'need', 'to', 'talk', 'about', 'it', 'tomorrow', 'september', 'th', 'pm', 'webinar', 'httpstcogsrczyuh']","['', 'free', 'ce', 'webinar', 'social', 'workers', 'money', 'need', 'talk', 'tomorrow', 'september', 'th', 'pm', 'webinar', 'httpstcogsrczyuh']","['', 'free', 'ce', 'webinar', 'social', 'worker', 'money', 'need', 'talk', 'tomorrow', 'septemb', 'th', 'pm', 'webinar', 'httpstcogsrczyuh']","['', 'free', 'ce', 'webinar', 'social', 'worker', 'money', 'need', 'talk', 'tomorrow', 'september', 'th', 'pm', 'webinar', 'httpstcogsrczyuh']"
1305,"RT @_NayanatharaJ: <U+0D9A><U+0DDC><U+0DC0><U+0DD2><U+0DA9><U+0DCA>19 <U+0DC0><U+0DC3><U+0D82><U+0D9C><U+0DAD> <U+0DC3><U+0DB8><U+0DBA><U+0DDA> <U+0D94><U+0DB6> <U+0DAD><U+0DD4><U+0DC5> <U+0D85><U+0DA9><U+0DAB><U+0DCA><U+0DA9> <U+0DB8><U+0DCF><U+0DB1><U+0DC3><U+0DD2><U+0D9A> <U+0DC3><U+0DD4><U+0DC0><U+0DAD><U+0DCF><U+0DC0> <U+0DBB><U+0DB3><U+0DC0><U+0DCF> <U+0D9C><U+0DB1><U+0DCA><U+0DB1><U+0DDA> <U+0D9A><U+0DD9><U+0DC3><U+0DDA><U+0DAF>?
(<U+0DAD><U+0DD9><U+0DAF><U+0DD2><U+0DB1> <U+0DB8><U+0DCF><U+0DBB><U+0DCA><U+0D9C><U+0D9C><U+0DAD> <U+0DC0><U+0DD0><U+0DA9><U+0DC3><U+0DA7><U+0DC4><U+0DB1>)

<U+0DBD><U+0DD2><U+0DBA><U+0DCF><U+0DB4><U+0DAF><U+0DD2><U+0D82><U+0DA0><U+0DD2> <U+0DC0><U+0DD3><U+0DB8> <U+0DC3><U+0DB3><U+0DC4><U+0DCF> : https://�","RT NayanatharaJ UDAUDDCUDCUDDUDAUDCA UDCUDCUDUDCUDAD UDCUDBUDBAUDDA UDUDB UDADUDDUDC UDUDAUDABUDCAUDA UDBUDCFUDBUDCUDDUDA UDCUDDUDCUDADUDCFUDC UDBBUDBUDCUDCF UDCUDBUDCAUDBUDDA UDAUDDUDCUDDAUDAF
UDADUDDUDAFUDDUDB UDBUDCFUDBBUDCAUDCUDCUDAD UDCUDDUDAUDCUDAUDCUDB

UDBDUDDUDBAUDCFUDBUDAFUDDUDUDAUDD UDCUDDUDB UDCUDBUDCUDCF  https�","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'https', '']","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'https', '']","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'http', '']","['rt', 'nayanatharaj', 'udauddcudcuddudaudca', 'udcudcududcudad', 'udcudbudbaudda', 'ududb', 'udaduddudc', 'ududaudabudcauda', 'udbudcfudbudcudduda', 'udcuddudcudadudcfudc', 'udbbudbudcudcf', 'udcudbudcaudbudda', 'udauddudcuddaudaf', 'udaduddudafuddudb', 'udbudcfudbbudcaudcudcudad', 'udcuddudaudcudaudcudb', 'udbduddudbaudcfudbudafuddududaudd', 'udcuddudb', 'udcudbudcudcf', 'http', '']"
1306,#socialscience #careers #futureproof #policymaking #teaching #advice #CLD #socialwork #rehabilitation� https://t.co/AhEJTrCwnK,socialscience careers futureproof policymaking teaching advice CLD socialwork rehabilitation� httpstcoAhEJTrCwnK,"['socialscience', 'careers', 'futureproof', 'policymaking', 'teaching', 'advice', 'cld', 'socialwork', 'rehabilitation', 'httpstcoahejtrcwnk']","['socialscience', 'careers', 'futureproof', 'policymaking', 'teaching', 'advice', 'cld', 'socialwork', 'rehabilitation', 'httpstcoahejtrcwnk']","['socialsci', 'career', 'futureproof', 'policymak', 'teach', 'advic', 'cld', 'socialwork', 'rehabilit', 'httpstcoahejtrcwnk']","['socialscience', 'career', 'futureproof', 'policymaking', 'teaching', 'advice', 'cld', 'socialwork', 'rehabilitation', 'httpstcoahejtrcwnk']"
1307,Adoption West currently has a vacancy for a part time Recruitment and Assessment #socialworker based in the� https://t.co/XT0wk7mcVE,Adoption West currently has a vacancy for a part time Recruitment and Assessment socialworker based in the� httpstcoXTwkmcVE,"['adoption', 'west', 'currently', 'has', 'a', 'vacancy', 'for', 'a', 'part', 'time', 'recruitment', 'and', 'assessment', 'socialworker', 'based', 'in', 'the', 'httpstcoxtwkmcve']","['adoption', 'west', 'currently', 'vacancy', 'part', 'time', 'recruitment', 'assessment', 'socialworker', 'based', 'httpstcoxtwkmcve']","['adopt', 'west', 'current', 'vacanc', 'part', 'time', 'recruit', 'assess', 'socialwork', 'base', 'httpstcoxtwkmcv']","['adoption', 'west', 'currently', 'vacancy', 'part', 'time', 'recruitment', 'assessment', 'socialworker', 'based', 'httpstcoxtwkmcve']"
1308,"August at Wishes and Blessings! 

https://t.co/QCECnlNkVE

#august #wbcares #ngo #ngoindia #underprivileged #socialwork #india #bethechange","August at Wishes and Blessings 

httpstcoQCECnlNkVE

august wbcares ngo ngoindia underprivileged socialwork india bethechange","['august', 'at', 'wishes', 'and', 'blessings', 'httpstcoqcecnlnkve', 'august', 'wbcares', 'ngo', 'ngoindia', 'underprivileged', 'socialwork', 'india', 'bethechange']","['august', 'wishes', 'blessings', 'httpstcoqcecnlnkve', 'august', 'wbcares', 'ngo', 'ngoindia', 'underprivileged', 'socialwork', 'india', 'bethechange']","['august', 'wish', 'bless', 'httpstcoqcecnlnkv', 'august', 'wbcare', 'ngo', 'ngoindia', 'underprivileg', 'socialwork', 'india', 'bethechang']","['august', 'wish', 'blessing', 'httpstcoqcecnlnkve', 'august', 'wbcares', 'ngo', 'ngoindia', 'underprivileged', 'socialwork', 'india', 'bethechange']"
1309,"RT @DrARoeschMarsh: #poems today by Hannah Lowe @BloodaxeBooks getting my @PoetryBookSoc books is such a wonderful treat.  

On #socialwork�","RT DrARoeschMarsh poems today by Hannah Lowe BloodaxeBooks getting my PoetryBookSoc books is such a wonderful treat  

On socialwork�","['rt', 'draroeschmarsh', 'poems', 'today', 'by', 'hannah', 'lowe', 'bloodaxebooks', 'getting', 'my', 'poetrybooksoc', 'books', 'is', 'such', 'a', 'wonderful', 'treat', 'on', 'socialwork', '']","['rt', 'draroeschmarsh', 'poems', 'today', 'hannah', 'lowe', 'bloodaxebooks', 'getting', 'poetrybooksoc', 'books', 'wonderful', 'treat', 'socialwork', '']","['rt', 'draroeschmarsh', 'poem', 'today', 'hannah', 'low', 'bloodaxebook', 'get', 'poetrybooksoc', 'book', 'wonder', 'treat', 'socialwork', '']","['rt', 'draroeschmarsh', 'poem', 'today', 'hannah', 'lowe', 'bloodaxebooks', 'getting', 'poetrybooksoc', 'book', 'wonderful', 'treat', 'socialwork', '']"
