age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
18, Private,157131,School,7, Never-married, Sales, Own-child, White, Female,0,0,30, United-States,poor
50, Private,94081,College,9, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,rich
78, Private,135566,College,9, Widowed, Sales, Unmarried, White, Female,2329,0,12, United-States,poor
27, Private,103164,School,7, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
19, Private,570002,College,10, Never-married, Sales, Own-child, White, Female,0,0,25, United-States,poor
24,Government,215797,University,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,poor
20, Private,289405,College,10, Never-married, Sales, Own-child, White, Male,0,1602,15, United-States,poor
25, Private,239461,University,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States,poor
34, Private,101510,University,13, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States,rich
30,Self-employed,443546,College,11, Married, Sales, Husband, White, Male,0,0,35, United-States,poor
37,Government,141029,University,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,poor
38, Private,207202,College,9, Married, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,rich
67, Without-pay,137192,College,9, Married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,12, Philippines,poor
35, Private,222989,College,9, Married, Transport-moving, Husband, White, Male,0,0,30, United-States,poor
75,Self-employed,36325,College,9, Married, Farming-fishing, Husband, White, Male,0,0,30, United-States,poor
47, Private,73394,College,10, Married, Exec-managerial, Wife, White, Female,0,0,50, United-States,poor
23, Private,249046,School,6, Married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,poor
51,Government,100653,College,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States,poor
42,Government,1125613,College,9, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States,poor
32, Private,101352,College,10, Married, Tech-support, Wife, White, Female,0,0,32, United-States,rich
54, Private,340476,College,9, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States,poor
20, Private,192711,College,10, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States,poor
39, Private,273362,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,rich
41, Private,100451,College,9, Married, Craft-repair, Husband, White, Male,7688,0,38, United-States,rich
35, Private,85399,College,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,poor
45,Government,168191,University,13, Married, Craft-repair, Husband, White, Male,0,0,35, United-States,rich
27, Private,153475,University,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,poor
61,Self-employed,196773,School,4, Married, Sales, Husband, White, Male,0,0,30, United-States,rich
41, Private,180138,College,9, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,poor
22, Private,48347,College,10, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,poor
55, Private,175071,College,10, Married, Craft-repair, Husband, Black, Male,15024,0,40, United-States,rich
25, Private,181772,College,10, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
20, Private,284317,College,10, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States,poor
20, Private,237305,College,10, Never-married, Machine-op-inspct, Other-relative, Black, Female,0,0,35, United-States,poor
67,Self-employed,111321,University,13, Married, Exec-managerial, Husband, White, Male,0,0,16, United-States,poor
44, Private,278476,College,10, Married, Sales, Husband, White, Male,0,0,60, United-States,rich
42, Private,39060,College,9, Married, Sales, Husband, White, Male,0,0,60, United-States,rich
29,Government,205262,College,10, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Ecuador,poor
48, Private,198000,College,10, Never-married, Craft-repair, Unmarried, White, Female,0,0,38, United-States,rich
25, Private,397962,College,9, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States,poor
31, Private,178370,College,9, Divorced, Other-service, Unmarried, White, Female,0,0,99, United-States,rich
48, Private,121253,University,13, Married, Sales, Unmarried, White, Female,0,2472,70, United-States,rich
40, Private,56072,University,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States,poor
26, Private,176756,College,10, Married, Sales, Husband, White, Male,0,0,40, United-States,poor
28, Private,60374,College,9, Married, Other-service, Own-child, White, Female,0,0,35, United-States,poor
52, Private,165681,College,10, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,rich
41,Self-employed,287037,College,9, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,poor
39,Self-employed,55568,University,13, Married, Farming-fishing, Wife, White, Female,0,0,50, United-States,poor
48, Private,155509,College,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,16, Trinadad&Tobago,poor
19, Private,201178,College,9, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States,poor
27, Private,37250,College,10, Married, Machine-op-inspct, Husband, White, Male,0,1651,40, United-States,poor
59, Private,314149,College,11, Married, Sales, Husband, White, Male,0,1740,50, United-States,poor
19, Private,264593,College,10, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States,poor
32, Private,159589,College,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States,poor
39, Private,454915,College,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States,poor
33, Private,285131,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
38, Private,150057,College,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,poor
27, Private,55390,College,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,45, United-States,poor
23, Private,314894,College,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, United-States,poor
25,Government,124483,University,13, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, India,poor
37,Self-employed,97986,College,12, Married, Sales, Husband, White, Male,0,0,68, United-States,poor
31, Private,210562,College,9, Married, Transport-moving, Husband, White, Male,0,0,65, United-States,poor
24, Private,233280,College,12, Never-married, Sales, Own-child, White, Female,0,0,37, United-States,poor
53,Government,164300,University,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, Dominican-Republic,poor
25, Private,263773,College,10, Married, Adm-clerical, Wife, White, Female,0,0,40, United-States,rich
59, Private,96459,School,7, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,poor
39,Government,116608,College,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,poor
28, Private,180007,College,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,poor
22, Private,305466,College,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,poor
20, Private,238917,College,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, El-Salvador,poor
25, Private,129784,College,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,poor
27, Private,367390,College,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,50, United-States,poor
20, Private,235691,College,9, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States,poor
43,Self-employed,160369,School,6, Divorced, Farming-fishing, Unmarried, White, Male,0,0,25, United-States,poor
39, Private,206298,College,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,poor
27, Private,183523,University,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,poor
17, Private,217342,School,6, Never-married, Sales, Own-child, White, Female,0,0,5, United-States,poor
40,Government,141858,School,15, Married, Prof-specialty, Husband, White, Male,0,0,72, United-States,poor
50, Private,213296,College,10, Married, Craft-repair, Husband, White, Male,0,0,48, United-States,rich
23,Self-employed,201682,University,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States,poor
60, Private,178312,College,9, Married, Sales, Husband, White, Male,7298,0,65, United-States,rich
30, Private,269723,College,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,poor
24, Private,200593,College,9, Married, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,poor
23, Private,32616,University,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,poor
24, Private,259510,University,13, Married, Prof-specialty, Husband, White, Male,5013,0,30, United-States,poor
45,Self-employed,271828,University,13, Married, Craft-repair, Husband, White, Male,0,0,20, United-States,poor
58,Self-employed,78104,College,10, Married, Exec-managerial, Husband, White, Male,7298,0,60, United-States,rich
22, Private,113703,College,10, Never-married, Sales, Other-relative, White, Male,0,0,20, United-States,poor
41, Private,187802,College,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,poor
48, Private,440706,School,4, Married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,rich
31, Private,191834,College,9, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States,poor
33, Private,149184,School,15, Married, Prof-specialty, Husband, White, Male,0,1977,50, United-States,rich
49,Self-employed,315998,University,13, Married, Exec-managerial, Husband, White, Male,0,0,50, United-States,poor
30, Private,159589,University,13, Married, Prof-specialty, Husband, White, Male,7688,0,50, United-States,rich
38, Private,60313,College,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,poor
58,Government,32855,College,9, Married, Transport-moving, Husband, White, Male,0,0,48, United-States,poor
58, Private,142326,University,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,poor
61,Self-employed,201965,College,9, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,poor
58, Private,172333,College,9, Married, Sales, Husband, White, Male,7688,0,40, United-States,rich
32, Private,206541,College,11, Married, Tech-support, Husband, White, Male,0,0,45, United-States,rich
33,Self-employed,177828,College,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,poor
28, Private,303440,University,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,rich
22, Private,89991,College,10, Never-married, Other-service, Own-child, White, Female,0,0,11, United-States,poor
35, Private,186009,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,rich
59, Private,170988,College,9, Married, Sales, Husband, White, Male,0,0,55, United-States,poor
50,Self-employed,213654,College,9, Married, Sales, Husband, Black, Male,0,0,40, United-States,poor
56,Self-employed,32316,School,8, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,poor
36,Self-employed,150371,College,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,poor
28, Private,314649,College,10, Married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States,poor
42, Private,240255,College,11, Married, Prof-specialty, Husband, Black, Male,0,0,40, United-States,rich
60, Private,206339,College,9, Married, Other-service, Husband, White, Male,0,0,40, United-States,poor
41,Self-employed,230168,College,10, Married, Sales, Husband, White, Male,0,0,91, United-States,poor
42, Private,171424,University,13, Married, Tech-support, Husband, White, Male,7298,0,45, United-States,rich
36, Private,148581,College,9, Married, Craft-repair, Husband, White, Male,0,0,55, United-States,rich
52,Government,89705,University,14, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
42,Self-employed,248406,College,9, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,poor
26,Government,72594,College,10, Married, Protective-serv, Husband, White, Male,0,0,55, United-States,rich
31,Government,137537,University,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,poor
47, Private,225065,School,3, Divorced, Sales, Unmarried, White, Female,0,0,40, Mexico,poor
35, Private,217274,College,10, Married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,poor
19, Private,69151,School,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,poor
59,Self-employed,81107,College,10, Married, Sales, Wife, White, Female,0,0,80, United-States,rich
